marketTick;assetId;buyQuote;sellQuote;date;time
15;NEO-USD;23.877;23.877;2022-02-08 02:37:00;1644287931
15;QNT-USD;153.50027;153.50027;2022-02-08 02:37:00;1644287931
15;AMP1-USD;0.04849663;0.04849663;2021-12-17 21:56:10;1644287931
15;STX1-USD;0.0075451694;0.0075451694;2022-02-08 02:36:00;1644287931
15;CRV-USD;3.656249;3.656249;2022-02-08 02:37:00;1644287931
15;HOT1-USD;0.00575686;0.00575686;2022-02-08 02:37:00;1644287931
15;WAVES-USD;11.051426;11.051426;2022-02-08 02:37:00;1644287931
15;BAT-USD;0.96998537;0.96998537;2022-02-08 02:37:00;1644287931
15;BTT1-USD;0.021984264;0.021984264;2022-02-08 02:36:00;1644287931
15;DASH-USD;116.99318;116.99318;2022-02-08 02:37:00;1644287931
15;AR-USD;40.21255;40.21255;2022-02-08 02:37:00;1644287931
15;CELO-USD;3.5322714;3.5322714;2022-02-08 02:37:00;1644287931
15;TFUEL-USD;0.21990317;0.21990317;2022-02-08 02:37:00;1644287931
15;COMP-USD;4.826E-8;4.826E-8;2022-01-23 18:33:00;1644287931
15;IOTX-USD;0.09094575;0.09094575;2022-02-08 02:37:00;1644287931
15;XEM-USD;0.12090905;0.12090905;2022-02-08 02:37:00;1644287931
15;QTUM-USD;7.442213;7.442213;2022-02-08 02:37:00;1644287931
15;WAXP-USD;0.38531172;0.38531172;2022-02-08 02:37:00;1644287931
15;TUSD-USD;0.99985147;0.99985147;2022-02-08 02:37:00;1644287931
15;DCR-USD;71.602066;71.602066;2022-02-08 02:37:00;1644287931
15;ZEN-USD;47.771294;47.771294;2022-02-08 02:37:00;1644287931
15;CTC1-USD;0.0037273653;0.0037273653;2022-02-08 02:36:00;1644287931
15;ANKR-USD;0.08916404;0.08916404;2022-02-08 02:37:00;1644287931
15;ICX-USD;0.9133516;0.9133516;2022-02-08 02:37:00;1644287931
15;XDC-USD;0.067412704;0.067412704;2022-02-08 02:37:00;1644287931
15;SC-USD;0.012232762;0.012232762;2022-02-08 02:37:00;1644287931
15;ROSE-USD;0.3803533;0.3803533;2022-02-08 02:37:00;1644287931
15;OMG-USD;5.5969963;5.5969963;2022-02-08 02:37:00;1644287931
15;VGX-USD;2.1487548;2.1487548;2022-02-08 02:37:00;1644287931
15;YFI-USD;26331.39;26331.39;2022-02-08 02:37:00;1644287931
15;RVN-USD;0.078234844;0.078234844;2022-02-08 02:37:00;1644287931
15;ZIL-USD;0.058176156;0.058176156;2022-02-08 02:37:00;1644287931
15;OMI-USD;0.007099155;0.007099155;2022-02-08 02:37:00;1644287931
15;BTG-USD;36.474655;36.474655;2022-02-08 02:37:00;1644287931
15;STORJ-USD;1.4029893;1.4029893;2022-02-08 02:37:00;1644287931
15;CEL-USD;3.095068;3.095068;2022-02-08 02:37:00;1644287931
15;ZRX-USD;0.6932875;0.6932875;2022-02-08 02:37:00;1644287931
15;CCXX-USD;57.29366;57.29366;2022-02-08 02:37:00;1644287931
15;BNT-USD;2.8314834;2.8314834;2022-02-08 02:37:00;1644287931
15;SUSHI-USD;4.915465;4.915465;2022-02-08 02:37:00;1644287931
15;UMA-USD;6.713141;6.713141;2022-02-08 02:37:00;1644287931
15;DFI-USD;3.3194804;3.3194804;2022-02-08 02:37:00;1644287931
15;SNX-USD;5.841741;5.841741;2022-02-08 02:37:00;1644287931
15;VLX-USD;0.30355498;0.30355498;2022-02-08 02:37:00;1644287931
16;BTC-USD;44048.824;44048.824;2022-02-08 02:42:00;1644288230
16;ETH-USD;3150.3928;3150.3928;2022-02-08 02:42:00;1644288230
16;BNB-USD;434.3089;434.3089;2022-02-08 02:42:00;1644288230
16;USDT-USD;1.0006137;1.0006137;2022-02-08 02:42:00;1644288230
16;SOL1-USD;0.82448536;0.82448536;2022-02-08 02:42:00;1644288230
16;ADA-USD;1.243038;1.243038;2022-02-08 02:42:00;1644288230
16;XRP-USD;0.85954684;0.85954684;2022-02-08 02:42:00;1644288230
16;USDC-USD;0.9998565;0.9998565;2022-02-08 02:42:00;1644288230
16;DOT1-USD;24.87994;24.87994;2021-12-17 21:56:07;1644288230
16;HEX-USD;0.2113869;0.2113869;2022-02-08 02:42:00;1644288230
16;DOGE-USD;0.16435896;0.16435896;2022-02-08 02:42:00;1644288230
16;AVAX-USD;83.47132;83.47132;2022-02-08 02:42:00;1644288230
16;SHIB-USD;3.2703494E-5;3.2703494E-5;2022-02-08 02:42:00;1644288230
16;CRO-USD;0.4944582;0.4944582;2022-02-08 02:42:00;1644288230
16;LUNA1-USD;58.96598;58.96598;2022-02-08 02:42:00;1644288230
16;LTC-USD;138.10596;138.10596;2022-02-08 02:42:00;1644288230
16;UNI3-USD;14.699384;14.699384;2021-12-17 21:56:12;1644288230
16;MATIC-USD;2.019974;2.019974;2022-02-08 02:42:00;1644288230
16;LINK-USD;18.933691;18.933691;2022-02-08 02:42:00;1644288230
16;BCH-USD;349.1428;349.1428;2022-02-08 02:42:00;1644288230
16;ALGO-USD;1.0782528;1.0782528;2022-02-08 02:42:00;1644288230
16;MANA-USD;3.3109598;3.3109598;2022-02-08 02:42:00;1644288230
16;XLM-USD;0.24884026;0.24884026;2022-02-08 02:42:00;1644288230
16;EGLD-USD;177.29668;177.29668;2022-02-08 02:42:00;1644288230
16;AXS-USD;67.57849;67.57849;2022-02-08 02:42:00;1644288230
16;VET-USD;0.067668915;0.067668915;2022-02-08 02:42:00;1644288230
16;ICP1-USD;23.806871;23.806871;2021-12-17 21:56:09;1644288230
16;FIL-USD;25.259895;25.259895;2022-02-08 02:42:00;1644288230
16;FTT1-USD;37.491173;37.491173;2021-12-17 21:57:03;1644288230
16;TRX-USD;0.069105275;0.069105275;2022-02-08 02:42:00;1644288230
16;THETA-USD;3.5203445;3.5203445;2022-02-08 02:42:00;1644288230
16;DAI1-USD;0.9962985;0.9962985;2021-12-17 21:56:11;1644288230
16;SAND-USD;4.6437726;4.6437726;2022-02-08 02:42:00;1644288230
16;ETC-USD;32.4749;32.4749;2022-02-08 02:42:00;1644288230
16;ATOM1-USD;21.69372;21.69372;2021-12-17 21:56:10;1644288230
16;HBAR-USD;0.26174402;0.26174402;2022-02-08 02:42:00;1644288230
16;FTM-USD;2.3137362;2.3137362;2022-02-08 02:42:00;1644288230
16;HNT1-USD;33.9163;33.9163;2021-12-17 21:57:08;1644288230
16;GRT2-USD;0.59516865;0.59516865;2021-12-17 21:56:08;1644288230
16;XTZ-USD;4.22885;4.22885;2022-02-08 02:42:00;1644288230
16;XMR-USD;184.2298;184.2298;2022-02-08 02:42:00;1644288230
16;LRC-USD;1.1425167;1.1425167;2022-02-08 02:42:00;1644288230
16;MIOTA-USD;1.0010228;1.0010228;2022-02-08 02:42:00;1644288230
16;EOS-USD;2.735694;2.735694;2022-02-08 02:42:00;1644288230
16;FLOW1-USD;8.480893;8.480893;2021-12-17 21:57:08;1644288230
16;ENJ-USD;2.1213827;2.1213827;2022-02-08 02:42:00;1644288230
16;ZEC-USD;127.313416;127.313416;2022-02-08 02:42:00;1644288230
16;CAKE-USD;8.540413;8.540413;2022-02-08 02:42:00;1644288230
16;AAVE-USD;185.26619;185.26619;2022-02-08 02:42:00;1644288230
16;MKR-USD;2272.545;2272.545;2022-02-08 02:42:00;1644288230
16;RUNE-USD;4.996355;4.996355;2022-02-08 02:42:00;1644288230
16;ONE2-USD;0.20785731;0.20785731;2021-12-17 21:56:11;1644288230
16;KDA-USD;8.633193;8.633193;2022-02-08 02:42:00;1644288230
16;BSV-USD;103.37404;103.37404;2022-02-08 02:42:00;1644288230
16;KSM-USD;202.3106;202.3106;2022-02-08 02:42:00;1644288230
16;CHZ-USD;0.23489305;0.23489305;2022-02-08 02:42:00;1644288230
16;NEO-USD;23.862173;23.862173;2022-02-08 02:42:00;1644288230
16;QNT-USD;153.609;153.609;2022-02-08 02:42:00;1644288230
16;AMP1-USD;0.04849663;0.04849663;2021-12-17 21:56:10;1644288230
16;STX1-USD;0.0075765844;0.0075765844;2022-02-08 02:42:00;1644288230
16;CRV-USD;3.671056;3.671056;2022-02-08 02:42:00;1644288230
16;HOT1-USD;0.005761864;0.005761864;2022-02-08 02:42:00;1644288230
16;WAVES-USD;11.065277;11.065277;2022-02-08 02:42:00;1644288230
16;BAT-USD;0.9695452;0.9695452;2022-02-08 02:42:00;1644288230
16;BTT1-USD;0.021984264;0.021984264;2022-02-08 02:42:00;1644288230
16;DASH-USD;117.09302;117.09302;2022-02-08 02:42:00;1644288230
16;AR-USD;40.22807;40.22807;2022-02-08 02:42:00;1644288230
16;CELO-USD;3.5275528;3.5275528;2022-02-08 02:42:00;1644288230
16;TFUEL-USD;0.22054766;0.22054766;2022-02-08 02:42:00;1644288230
16;COMP-USD;4.826E-8;4.826E-8;2022-01-23 18:33:00;1644288230
16;IOTX-USD;0.09114858;0.09114858;2022-02-08 02:42:00;1644288230
16;XEM-USD;0.120909706;0.120909706;2022-02-08 02:42:00;1644288230
16;QTUM-USD;7.444697;7.444697;2022-02-08 02:42:00;1644288230
16;WAXP-USD;0.3854159;0.3854159;2022-02-08 02:42:00;1644288230
16;TUSD-USD;0.99989974;0.99989974;2022-02-08 02:42:00;1644288230
16;DCR-USD;71.58817;71.58817;2022-02-08 02:42:00;1644288230
16;ZEN-USD;47.77134;47.77134;2022-02-08 02:42:00;1644288230
16;CTC1-USD;0.0037273762;0.0037273762;2022-02-08 02:42:00;1644288230
16;ANKR-USD;0.089125104;0.089125104;2022-02-08 02:42:00;1644288230
16;ICX-USD;0.91325223;0.91325223;2022-02-08 02:42:00;1644288230
16;XDC-USD;0.067498766;0.067498766;2022-02-08 02:42:00;1644288230
16;SC-USD;0.012239208;0.012239208;2022-02-08 02:42:00;1644288230
16;ROSE-USD;0.37970927;0.37970927;2022-02-08 02:42:00;1644288230
16;OMG-USD;5.589372;5.589372;2022-02-08 02:42:00;1644288230
16;VGX-USD;2.1485116;2.1485116;2022-02-08 02:42:00;1644288230
16;YFI-USD;26343.197;26343.197;2022-02-08 02:42:00;1644288230
16;RVN-USD;0.07819405;0.07819405;2022-02-08 02:42:00;1644288230
16;ZIL-USD;0.05814534;0.05814534;2022-02-08 02:42:00;1644288230
16;OMI-USD;0.007099396;0.007099396;2022-02-08 02:42:00;1644288230
16;BTG-USD;36.478928;36.478928;2022-02-08 02:42:00;1644288230
16;STORJ-USD;1.4040359;1.4040359;2022-02-08 02:42:00;1644288230
16;CEL-USD;3.09741;3.09741;2022-02-08 02:42:00;1644288230
16;ZRX-USD;0.69330615;0.69330615;2022-02-08 02:42:00;1644288230
16;CCXX-USD;57.29048;57.29048;2022-02-08 02:42:00;1644288230
16;BNT-USD;2.8315654;2.8315654;2022-02-08 02:42:00;1644288230
16;SUSHI-USD;4.9126153;4.9126153;2022-02-08 02:42:00;1644288230
16;UMA-USD;6.7167597;6.7167597;2022-02-08 02:42:00;1644288230
16;DFI-USD;3.3080745;3.3080745;2022-02-08 02:42:00;1644288230
16;SNX-USD;5.837768;5.837768;2022-02-08 02:42:00;1644288230
16;VLX-USD;0.3039977;0.3039977;2022-02-08 02:42:00;1644288230
17;BTC-USD;44193.03;44193.03;2022-02-09 19:04:00;1644433566
17;ETH-USD;3210.3208;3210.3208;2022-02-09 19:04:00;1644433566
17;BNB-USD;424.124;424.124;2022-02-09 19:04:00;1644433566
17;USDT-USD;1.0008055;1.0008055;2022-02-09 19:04:00;1644433566
17;SOL1-USD;0.6939442;0.6939442;2022-02-09 19:04:00;1644433566
17;ADA-USD;1.2023164;1.2023164;2022-02-09 19:04:00;1644433566
17;XRP-USD;0.90510124;0.90510124;2022-02-09 19:04:00;1644433566
17;USDC-USD;0.9996603;0.9996603;2022-02-09 19:04:00;1644433566
17;DOT1-USD;24.87994;24.87994;2021-12-17 21:56:07;1644433566
17;HEX-USD;0.20762776;0.20762776;2022-02-09 19:04:00;1644433566
17;DOGE-USD;0.15939672;0.15939672;2022-02-09 19:04:00;1644433566
17;AVAX-USD;91.60742;91.60742;2022-02-09 19:04:00;1644433566
17;SHIB-USD;3.3253003E-5;3.3253003E-5;2022-02-09 19:04:00;1644433566
17;CRO-USD;0.5105789;0.5105789;2022-02-09 19:04:00;1644433566
17;LUNA1-USD;57.338203;57.338203;2022-02-09 19:04:00;1644433566
17;LTC-USD;140.19035;140.19035;2022-02-09 19:04:00;1644433566
17;UNI3-USD;14.699384;14.699384;2021-12-17 21:56:12;1644433566
17;MATIC-USD;2.0033004;2.0033004;2022-02-09 19:04:00;1644433566
17;LINK-USD;18.48831;18.48831;2022-02-09 19:04:00;1644433566
17;BCH-USD;342.91306;342.91306;2022-02-09 19:04:00;1644433566
17;ALGO-USD;1.0378976;1.0378976;2022-02-09 19:04:00;1644433566
17;MANA-USD;3.3397152;3.3397152;2022-02-09 19:04:00;1644433566
17;XLM-USD;0.2410182;0.2410182;2022-02-09 19:04:00;1644433566
17;EGLD-USD;179.71187;179.71187;2022-02-09 19:04:00;1644433566
17;AXS-USD;66.01917;66.01917;2022-02-09 19:04:00;1644433566
17;VET-USD;0.066497475;0.066497475;2022-02-09 19:04:00;1644433566
17;ICP1-USD;23.806871;23.806871;2021-12-17 21:56:09;1644433566
17;FIL-USD;24.35052;24.35052;2022-02-09 19:04:00;1644433566
17;FTT1-USD;37.491173;37.491173;2021-12-17 21:57:03;1644433566
17;TRX-USD;0.069337346;0.069337346;2022-02-09 19:04:00;1644433566
17;THETA-USD;3.4389641;3.4389641;2022-02-09 19:04:00;1644433566
17;DAI1-USD;0.9962985;0.9962985;2021-12-17 21:56:11;1644433566
17;SAND-USD;4.697907;4.697907;2022-02-09 19:04:00;1644433566
17;ETC-USD;34.39652;34.39652;2022-02-09 19:04:00;1644433566
17;ATOM1-USD;21.69372;21.69372;2021-12-17 21:56:10;1644433566
17;HBAR-USD;0.2586459;0.2586459;2022-02-09 19:04:00;1644433566
17;FTM-USD;2.2464669;2.2464669;2022-02-09 19:04:00;1644433566
17;HNT1-USD;33.9163;33.9163;2021-12-17 21:57:08;1644433566
17;GRT2-USD;0.59516865;0.59516865;2021-12-17 21:56:08;1644433566
17;XTZ-USD;4.492811;4.492811;2022-02-09 19:04:00;1644433566
17;XMR-USD;182.81473;182.81473;2022-02-09 19:04:00;1644433566
17;LRC-USD;1.0985194;1.0985194;2022-02-09 19:04:00;1644433566
17;MIOTA-USD;1.0285676;1.0285676;2022-02-09 19:04:00;1644433566
17;EOS-USD;2.6693704;2.6693704;2022-02-09 19:04:00;1644433566
17;FLOW1-USD;8.480893;8.480893;2021-12-17 21:57:08;1644433566
17;ENJ-USD;2.139067;2.139067;2022-02-09 19:04:00;1644433566
17;ZEC-USD;128.56848;128.56848;2022-02-09 19:04:00;1644433566
17;CAKE-USD;8.3239565;8.3239565;2022-02-09 19:04:00;1644433566
17;AAVE-USD;187.4751;187.4751;2022-02-09 19:04:00;1644433566
17;MKR-USD;2239.2983;2239.2983;2022-02-09 19:04:00;1644433566
17;RUNE-USD;4.8706336;4.8706336;2022-02-09 19:04:00;1644433566
17;ONE2-USD;0.20785731;0.20785731;2021-12-17 21:56:11;1644433566
17;KDA-USD;9.350679;9.350679;2022-02-09 19:04:00;1644433566
17;BSV-USD;101.423485;101.423485;2022-02-09 19:04:00;1644433566
17;KSM-USD;190.96935;190.96935;2022-02-09 19:04:00;1644433566
17;CHZ-USD;0.23022018;0.23022018;2022-02-09 19:04:00;1644433566
17;NEO-USD;23.643871;23.643871;2022-02-09 19:04:00;1644433566
17;QNT-USD;152.47273;152.47273;2022-02-09 19:04:00;1644433566
17;AMP1-USD;0.04849663;0.04849663;2021-12-17 21:56:10;1644433566
17;STX1-USD;0.007278968;0.007278968;2022-02-09 19:04:00;1644433566
17;CRV-USD;3.5214887;3.5214887;2022-02-09 19:04:00;1644433566
17;HOT1-USD;0.0057493113;0.0057493113;2022-02-09 19:04:00;1644433566
17;WAVES-USD;11.796164;11.796164;2022-02-09 19:04:00;1644433566
17;BAT-USD;0.94340575;0.94340575;2022-02-09 19:04:00;1644433566
17;BTT1-USD;0.020986425;0.020986425;2022-02-09 19:04:00;1644433566
17;DASH-USD;115.83964;115.83964;2022-02-09 19:04:00;1644433566
17;AR-USD;39.991695;39.991695;2022-02-09 19:04:00;1644433566
17;CELO-USD;3.4802618;3.4802618;2022-02-09 19:04:00;1644433566
17;TFUEL-USD;0.21463788;0.21463788;2022-02-09 19:04:00;1644433566
17;COMP-USD;4.826E-8;4.826E-8;2022-01-23 18:33:00;1644433566
17;IOTX-USD;0.10872418;0.10872418;2022-02-09 19:04:00;1644433566
17;XEM-USD;0.12114016;0.12114016;2022-02-09 19:04:00;1644433566
17;QTUM-USD;7.219842;7.219842;2022-02-09 19:04:00;1644433566
17;WAXP-USD;0.36772656;0.36772656;2022-02-09 19:04:00;1644433566
17;TUSD-USD;1.0000688;1.0000688;2022-02-09 19:04:00;1644433566
17;DCR-USD;68.288704;68.288704;2022-02-09 19:04:00;1644433566
17;ZEN-USD;47.487236;47.487236;2022-02-09 19:04:00;1644433566
17;CTC1-USD;0.0029147358;0.0029147358;2022-02-09 19:04:00;1644433566
17;ANKR-USD;0.08493201;0.08493201;2022-02-09 19:04:00;1644433566
17;ICX-USD;0.86889064;0.86889064;2022-02-09 19:04:00;1644433566
17;XDC-USD;0.06350745;0.06350745;2022-02-09 19:04:00;1644433566
17;SC-USD;0.011945356;0.011945356;2022-02-09 19:04:00;1644433566
17;ROSE-USD;0.3757998;0.3757998;2022-02-09 19:04:00;1644433566
17;OMG-USD;5.3928504;5.3928504;2022-02-09 19:04:00;1644433566
17;VGX-USD;2.1401837;2.1401837;2022-02-09 19:04:00;1644433566
17;YFI-USD;26604.09;26604.09;2022-02-09 19:04:00;1644433566
17;RVN-USD;0.07604546;0.07604546;2022-02-09 19:04:00;1644433566
17;ZIL-USD;0.05675572;0.05675572;2022-02-09 19:04:00;1644433566
17;OMI-USD;0.007057393;0.007057393;2022-02-09 19:04:00;1644433566
17;BTG-USD;36.029682;36.029682;2022-02-09 19:04:00;1644433566
17;STORJ-USD;1.3469558;1.3469558;2022-02-09 19:04:00;1644433566
17;CEL-USD;3.2721922;3.2721922;2022-02-09 19:04:00;1644433566
17;ZRX-USD;0.7065658;0.7065658;2022-02-09 19:04:00;1644433566
17;CCXX-USD;58.281033;58.281033;2022-02-09 19:04:00;1644433566
17;BNT-USD;2.8059049;2.8059049;2022-02-09 19:04:00;1644433566
17;SUSHI-USD;4.749712;4.749712;2022-02-09 19:04:00;1644433566
17;UMA-USD;6.6519732;6.6519732;2022-02-09 19:04:00;1644433566
17;DFI-USD;3.461955;3.461955;2022-02-09 19:04:00;1644433566
17;SNX-USD;5.668822;5.668822;2022-02-09 19:04:00;1644433566
17;VLX-USD;0.3045977;0.3045977;2022-02-09 19:04:00;1644433566
18;BTC-USD;44239.777;44239.777;2022-02-09 19:05:00;1644433635
18;ETH-USD;3213.2317;3213.2317;2022-02-09 19:05:00;1644433635
18;BNB-USD;424.274;424.274;2022-02-09 19:05:00;1644433635
18;USDT-USD;1.0008053;1.0008053;2022-02-09 19:05:00;1644433635
18;SOL1-USD;0.6939442;0.6939442;2022-02-09 19:04:00;1644433635
18;ADA-USD;1.2031184;1.2031184;2022-02-09 19:05:00;1644433635
18;XRP-USD;0.90583766;0.90583766;2022-02-09 19:05:00;1644433635
18;USDC-USD;0.99968386;0.99968386;2022-02-09 19:05:00;1644433635
18;DOT1-USD;24.87994;24.87994;2021-12-17 21:56:07;1644433635
18;HEX-USD;0.20762658;0.20762658;2022-02-09 19:05:00;1644433635
18;DOGE-USD;0.1595002;0.1595002;2022-02-09 19:05:00;1644433635
18;AVAX-USD;91.67112;91.67112;2022-02-09 19:05:00;1644433635
18;SHIB-USD;3.3260887E-5;3.3260887E-5;2022-02-09 19:05:00;1644433635
18;CRO-USD;0.5109196;0.5109196;2022-02-09 19:05:00;1644433635
18;LUNA1-USD;57.386242;57.386242;2022-02-09 19:05:00;1644433635
18;LTC-USD;140.23167;140.23167;2022-02-09 19:05:00;1644433635
18;UNI3-USD;14.699384;14.699384;2021-12-17 21:56:12;1644433635
18;MATIC-USD;2.004755;2.004755;2022-02-09 19:05:00;1644433635
18;LINK-USD;18.498478;18.498478;2022-02-09 19:05:00;1644433635
18;BCH-USD;343.0631;343.0631;2022-02-09 19:05:00;1644433635
18;ALGO-USD;1.0381761;1.0381761;2022-02-09 19:05:00;1644433635
18;MANA-USD;3.34442;3.34442;2022-02-09 19:05:00;1644433635
18;XLM-USD;0.24121003;0.24121003;2022-02-09 19:05:00;1644433635
18;EGLD-USD;179.8703;179.8703;2022-02-09 19:05:00;1644433635
18;AXS-USD;66.04079;66.04079;2022-02-09 19:05:00;1644433635
18;VET-USD;0.06656496;0.06656496;2022-02-09 19:05:00;1644433635
18;ICP1-USD;23.806871;23.806871;2021-12-17 21:56:09;1644433635
18;FIL-USD;24.36927;24.36927;2022-02-09 19:05:00;1644433635
18;FTT1-USD;37.491173;37.491173;2021-12-17 21:57:03;1644433635
18;TRX-USD;0.06935968;0.06935968;2022-02-09 19:05:00;1644433635
18;THETA-USD;3.4426477;3.4426477;2022-02-09 19:05:00;1644433635
18;DAI1-USD;0.9962985;0.9962985;2021-12-17 21:56:11;1644433635
18;SAND-USD;4.701215;4.701215;2022-02-09 19:05:00;1644433635
18;ETC-USD;34.42982;34.42982;2022-02-09 19:05:00;1644433635
18;ATOM1-USD;21.69372;21.69372;2021-12-17 21:56:10;1644433635
18;HBAR-USD;0.25896767;0.25896767;2022-02-09 19:05:00;1644433635
18;FTM-USD;2.2476892;2.2476892;2022-02-09 19:05:00;1644433635
18;HNT1-USD;33.9163;33.9163;2021-12-17 21:57:08;1644433635
18;GRT2-USD;0.59516865;0.59516865;2021-12-17 21:56:08;1644433635
18;XTZ-USD;4.495766;4.495766;2022-02-09 19:05:00;1644433635
18;XMR-USD;182.99936;182.99936;2022-02-09 19:05:00;1644433635
18;LRC-USD;1.0992281;1.0992281;2022-02-09 19:05:00;1644433635
18;MIOTA-USD;1.0303435;1.0303435;2022-02-09 19:05:00;1644433635
18;EOS-USD;2.6704905;2.6704905;2022-02-09 19:05:00;1644433635
18;FLOW1-USD;8.480893;8.480893;2021-12-17 21:57:08;1644433635
18;ENJ-USD;2.141091;2.141091;2022-02-09 19:05:00;1644433635
18;ZEC-USD;128.6321;128.6321;2022-02-09 19:05:00;1644433635
18;CAKE-USD;8.3252945;8.3252945;2022-02-09 19:05:00;1644433635
18;AAVE-USD;187.5507;187.5507;2022-02-09 19:05:00;1644433635
18;MKR-USD;2240.5635;2240.5635;2022-02-09 19:05:00;1644433635
18;RUNE-USD;4.8725677;4.8725677;2022-02-09 19:05:00;1644433635
18;ONE2-USD;0.20785731;0.20785731;2021-12-17 21:56:11;1644433635
18;KDA-USD;9.359596;9.359596;2022-02-09 19:05:00;1644433635
18;BSV-USD;101.49487;101.49487;2022-02-09 19:05:00;1644433635
18;KSM-USD;191.09212;191.09212;2022-02-09 19:05:00;1644433635
18;CHZ-USD;0.23032103;0.23032103;2022-02-09 19:05:00;1644433635
18;NEO-USD;23.65679;23.65679;2022-02-09 19:05:00;1644433635
18;QNT-USD;152.54369;152.54369;2022-02-09 19:05:00;1644433635
18;AMP1-USD;0.04849663;0.04849663;2021-12-17 21:56:10;1644433635
18;STX1-USD;0.007278968;0.007278968;2022-02-09 19:04:00;1644433635
18;CRV-USD;3.5238829;3.5238829;2022-02-09 19:05:00;1644433635
18;HOT1-USD;0.0057510603;0.0057510603;2022-02-09 19:05:00;1644433635
18;WAVES-USD;11.797642;11.797642;2022-02-09 19:05:00;1644433635
18;BAT-USD;0.9438307;0.9438307;2022-02-09 19:05:00;1644433635
18;BTT1-USD;0.020986425;0.020986425;2022-02-09 19:04:00;1644433635
18;DASH-USD;115.92599;115.92599;2022-02-09 19:05:00;1644433635
18;AR-USD;39.994312;39.994312;2022-02-09 19:05:00;1644433635
18;CELO-USD;3.481048;3.481048;2022-02-09 19:05:00;1644433635
18;TFUEL-USD;0.21470343;0.21470343;2022-02-09 19:05:00;1644433635
18;COMP-USD;4.826E-8;4.826E-8;2022-01-23 18:33:00;1644433635
18;IOTX-USD;0.10883174;0.10883174;2022-02-09 19:05:00;1644433635
18;XEM-USD;0.121209264;0.121209264;2022-02-09 19:05:00;1644433635
18;QTUM-USD;7.2240834;7.2240834;2022-02-09 19:05:00;1644433635
18;WAXP-USD;0.3682488;0.3682488;2022-02-09 19:05:00;1644433635
18;TUSD-USD;1.0001433;1.0001433;2022-02-09 19:05:00;1644433635
18;DCR-USD;68.36821;68.36821;2022-02-09 19:05:00;1644433635
18;ZEN-USD;47.517532;47.517532;2022-02-09 19:05:00;1644433635
18;CTC1-USD;0.0029147358;0.0029147358;2022-02-09 19:04:00;1644433635
18;ANKR-USD;0.085024565;0.085024565;2022-02-09 19:05:00;1644433635
18;ICX-USD;0.8700335;0.8700335;2022-02-09 19:05:00;1644433635
18;XDC-USD;0.0635552;0.0635552;2022-02-09 19:05:00;1644433635
18;SC-USD;0.011958295;0.011958295;2022-02-09 19:05:00;1644433635
18;ROSE-USD;0.37609276;0.37609276;2022-02-09 19:05:00;1644433635
18;OMG-USD;5.395728;5.395728;2022-02-09 19:05:00;1644433635
18;VGX-USD;2.1413486;2.1413486;2022-02-09 19:05:00;1644433635
18;YFI-USD;26607.898;26607.898;2022-02-09 19:05:00;1644433635
18;RVN-USD;0.07608549;0.07608549;2022-02-09 19:05:00;1644433635
18;ZIL-USD;0.05679386;0.05679386;2022-02-09 19:05:00;1644433635
18;OMI-USD;0.00705754;0.00705754;2022-02-09 19:05:00;1644433635
18;BTG-USD;36.049343;36.049343;2022-02-09 19:05:00;1644433635
18;STORJ-USD;1.348271;1.348271;2022-02-09 19:05:00;1644433635
18;CEL-USD;3.2723413;3.2723413;2022-02-09 19:05:00;1644433635
18;ZRX-USD;0.7072026;0.7072026;2022-02-09 19:05:00;1644433635
18;CCXX-USD;58.28102;58.28102;2022-02-09 19:05:00;1644433635
18;BNT-USD;2.8082206;2.8082206;2022-02-09 19:05:00;1644433635
18;SUSHI-USD;4.751473;4.751473;2022-02-09 19:05:00;1644433635
18;UMA-USD;6.65934;6.65934;2022-02-09 19:05:00;1644433635
18;DFI-USD;3.464165;3.464165;2022-02-09 19:05:00;1644433635
18;SNX-USD;5.672776;5.672776;2022-02-09 19:05:00;1644433635
18;VLX-USD;0.304725;0.304725;2022-02-09 19:05:00;1644433635
19;BTC-USD;44334.117;44334.117;2022-02-09 19:17:00;1644434318
19;ETH-USD;3224.1143;3224.1143;2022-02-09 19:17:00;1644434318
19;BNB-USD;424.53122;424.53122;2022-02-09 19:17:00;1644434318
19;USDT-USD;1.0007219;1.0007219;2022-02-09 19:17:00;1644434318
19;SOL1-USD;0.69538724;0.69538724;2022-02-09 19:16:00;1644434318
19;ADA-USD;1.2028399;1.2028399;2022-02-09 19:17:00;1644434318
19;XRP-USD;0.8992344;0.8992344;2022-02-09 19:17:00;1644434318
19;USDC-USD;0.9994131;0.9994131;2022-02-09 19:17:00;1644434318
19;DOT1-USD;24.87994;24.87994;2021-12-17 21:56:07;1644434318
19;HEX-USD;0.2074846;0.2074846;2022-02-09 19:17:00;1644434318
19;DOGE-USD;0.159613;0.159613;2022-02-09 19:17:00;1644434318
19;AVAX-USD;91.44352;91.44352;2022-02-09 19:17:00;1644434318
19;SHIB-USD;3.340361E-5;3.340361E-5;2022-02-09 19:17:00;1644434318
19;CRO-USD;0.5117749;0.5117749;2022-02-09 19:17:00;1644434318
19;LUNA1-USD;57.251812;57.251812;2022-02-09 19:17:00;1644434318
19;LTC-USD;140.41592;140.41592;2022-02-09 19:17:00;1644434318
19;UNI3-USD;14.699384;14.699384;2021-12-17 21:56:12;1644434318
