marketBeat;assetId;buyQuote;sellQuote;reportedDate;pollTime;pollDate
16;MIRG.BA;3804;3804;2022-09-26 13:41:21;1664211843;2022-09-26 14:04:03
16;PAMP.BA;280;280;2022-09-26 13:43:14;1664211843;2022-09-26 14:04:03
16;SUPV.BA;108.5;108.5;2022-09-26 13:42:34;1664211843;2022-09-26 14:04:03
16;TECO2.BA;246.25;246.25;2022-09-26 13:42:58;1664211843;2022-09-26 14:04:03
16;TGNO4.BA;151;151;2022-09-26 13:42:34;1664211843;2022-09-26 14:04:03
16;TGSU2.BA;423.75;423.75;2022-09-26 13:42:53;1664211843;2022-09-26 14:04:03
16;TRAN.BA;90.1;90.1;2022-09-26 13:38:34;1664211843;2022-09-26 14:04:03
16;TXAR.BA;164;164;2022-09-26 13:42:20;1664211843;2022-09-26 14:04:03
16;VALO.BA;63.5;63.5;2022-09-26 13:38:50;1664211843;2022-09-26 14:04:03
16;YPFD.BA;1942;1942;2022-09-26 13:43:08;1664211843;2022-09-26 14:04:03
17;ALUA.BA;136.75;136.75;2022-09-26 13:44:04;1664211937;2022-09-26 14:05:37
17;BBAR.BA;308.2;308.2;2022-09-26 13:41:26;1664211937;2022-09-26 14:05:37
17;BMA.BA;468.8;468.8;2022-09-26 13:40:32;1664211937;2022-09-26 14:05:37
17;BYMA.BA;188.5;188.5;2022-09-26 13:41:38;1664211937;2022-09-26 14:05:37
17;CEPU.BA;128.55;128.55;2022-09-26 13:45:12;1664211937;2022-09-26 14:05:37
17;COME.BA;14.4;14.4;2022-09-26 13:44:16;1664211937;2022-09-26 14:05:37
